tweetOG,tweetBR,class
"Contract tracing contract 6mths BEFORE #COVID19 #coronavirus @BillGates #GatesOfHell #Agenda21 
https://t.co/JioKBKdc4F","Contrato de contrato de rastreamento 6 m² antes # Covid19 #Coronavirus @billgates #gatofhell # agenda21
https://t.co/jiokbkdc4f.",0
".
First #BioterroristXi sends us a genetically engineered bat coronavirus spiked in the Wuhan bioweapons lab w an H… https://t.co/O69WV0oKL0",".
Primeiro #Bioterroristxi nos envia um bastão geneticamente engenharado Coronavirus cravado no Wuhan Bioweapons Lab W A ... https://t.co/o69wv0okl0",0
What coronavirus crisis? You're full of it and is the reason I don't read your articles or trust your site and don'… https://t.co/9WQbuHCDGN,Que crise de coronavírus? Você está cheio disso e é a razão pela qual eu não li seus artigos ou confie no seu site e não ... https://t.co/9wqbuhcdgn,0
#ExposeBillGates puppet of the @RockefellerFdn  @UN #lockstep #technocrats  #covid19 #plandemic https://t.co/CNosF7OeXG,#Exposebillgates fantoche do @rocefellerfdn @un #lockstep #technocrats # Covid19 #plandemic https://t.co/cnosf7oexg,0
⚠️👀🤔...💉 Bill Gates wants to use his vaccines on black peoples first... to SAVE THEM  #ExposeBillGates #coronavirus… https://t.co/XJLy3X8BHD,⚠️👀🤔 ... 💉 Bill Gates quer usar suas vacinas nos povos negros primeiro ... para salvá-los #exposeBillgates # coronavírus ... https://t.co/xjly3x8bhd,0
⚠️👀🤔...👿 Remember this demon... #ExposeBillGates #coronavirus #COVID19 https://t.co/SMpvD75Chb,⚠️👀🤔 ... Lembre-se deste demônio ... #ExposeBillgates #coronavírus # Covid19 https://t.co/smpvd75ch,0
Why won't we see a second wave of coronavirus virus? Is he under investigation?  Or did he and @Billgates chicken o… https://t.co/pYfAOeIXnT,Por que não vemos uma segunda onda de vírus coronavírus? Ele está sob investigação? Ou ele e @billgates galinha ... https://t.co/pyfaoeixnt,0
They're pushing Dr.Faucis and #ExposeBillGates round 2 of the coronavirus hoax shutdown. This time around people ar… https://t.co/FmikYw1JcR,Eles estão empurrando o Dr.Faucis e #exposeBillgates rodada 2 do desligamento Hoax do Coronavirus. Desta vez em torno das pessoas ar ... https://t.co/fmikyw1jcr,0
@medicalfreed0m Why wasn't @Billgates a covid-19 vaccine test subject?,@ MedicalFreed0m Por que não foi @billgates um assunto de teste de vacina Covid-19?,0
"Dear Doc
I am taking the following for COVID prevention.
Yoga+Walk+Lemon 
Water+Turmeric+ Garlic+Ginger+Almond+ Anz… https://t.co/AeNPfTLg2U","Prezado Doc.
Eu estou tomando o seguinte para a prevenção da Covid.
Yoga + Walk + Limão
Água + Açafrão + Alho + Ginger + Amêndoa + Anz ... https://t.co/aenpftlg2u",0
"So if I never get tested, I'll be immune to the virus. Sweet!

https://t.co/q6ZW1oP9zf","Então, se eu nunca for testado, ficarei imune ao vírus. Doce!

https://t.co/q6zw1op9zf.",0
6 Natural ways to strengthen the immune system amid the coronavirus outbreak  https://t.co/OeS9y6tItU,6 maneiras naturais para fortalecer o sistema imunológico em meio ao surto de coronavírus https://t.co/oes9y6titu,0
The cure for coronavirus is 5 whole raw garlic cloves a day.,A cura para coronavírus é de 5 inteiros cravos-dentes de alho cru por dia.,0
#dexamethasone  At last a genuine breakthrough drug to fight Covid-19.  And you don't need to insert a light or swa… https://t.co/MzLqvLCj3I,#dexametasona finalmente uma genuína droga inovadora para lutar contra a Covid-19. E você não precisa inserir uma luz ou swa ... https://t.co/mzlqvlcj3i,0
There is no need to wear a mask at my rally in Oklahoma! You just have to believe in Jesus and maybe carry a powerf… https://t.co/Pbh80vszKl,Não há necessidade de usar uma máscara no meu rali em Oklahoma! Você só tem que acreditar em Jesus e talvez carregar um powerf ... https://t.co/pbh80vszkl,0
"Either they are lying, or covid wasnt as big as they made it out to be, which means they lied.... Fake News gotta go https://t.co/A7hjSE0Mkn","Ou eles estão mentindo, ou covid não era tão grande quanto eles fizeram isso para ser, o que significa que eles mentiram .... falsa notícia tem que ir https://t.co/a7hjse0mkn",0
"#Cheap and commonly available corticosteroid Dexamethasone, used to treat arthritis, immune system disorders, and a… https://t.co/rdyj4iPfAu","#Cheap e comumente disponível corticosteroidese de dexametasona, usado para tratar artrite, distúrbios do sistema imunológico, e um ... https://t.co/rdyj4ipfau",0
‘...pre-existing Rubella antibodies created by receiving a Rubella vaccination may arm the immune system with a pot… https://t.co/dMHSOZp0yI,'... anticorpos de rubéola pré-existentes criados pelo recebimento de uma vacinação de rubéola podem armar o sistema imunológico com um pote ... https://t.co/dmsonzp0yi,0
... Am even REALLY SCARED TO GO OUT AGAIN... I HAVE BEEN SPENDING SINCE I GOT SICK.. AND I AM ABOUT TO SPEND MORE A… https://t.co/OgiDOt69bY,... estou mesmo com medo de sair de novo ... Eu tenho gasto desde que eu fiquei doente .. e estou prestes a gastar mais ... https://t.co/ogidot69by,0
"Comment: Researchers have now found that ""a cheap, widely available steroid called dexamethasone..."" AP - helps sev… https://t.co/s6Y6cDufK2","Comentário: Os pesquisadores descobriram que ""um esteróide barato, amplamente disponível chamado dexametasona ..."" AP - ajuda Sev ... https://t.co/s6y6cdufk2",0
Tea Tree Essential Oil – Natural Aromatherapy For Immune System and Odor Control https://t.co/WEk6iEoRza,Árvore de chá Óleo essencial - aromaterapia natural para sistema imunológico e controle de odor https://t.co/wek6ieorza,0
"BREAKING NEWS!!

Herbal Life Nutrition now has a cure  for COVID-19! Haters will say this is fake NEWS.. https://t.co/qqHNWBzs49","ÚLTIMAS NOTÍCIAS!!

A nutrição da vida de ervas tem uma cura para a Covid-19! Os inimigos dirão que isso é falsa notícia .. https://t.co/qhnwbzs49",0
"Can snorting colloidal silver help prevent infection with the ancient ague? Pursue her to his house, and pluck him… https://t.co/usYOmcIbax",Pode cheirar prata coloidal ajudar a prevenir a infecção com o antigo raio? Persegui-la para sua casa e arranque-lhe ... https://t.co/usyomcibax,0
"Eat to beat the pandemic  .. garlic, ginger, turmeric, clove, cinnamon, walnut, strawberry, broccoli, yogurt, Vitam… https://t.co/fOBp6imWTS","Coma para bater a pandemia .. alho, gengibre, açafrão, cravo, canela, nogueira, morango, brócolis, iogurte, vitam ... https://t.co/fobp6imwts",0
Humanity has been HAD!!!  We are such idoits to believe one word that comes out of the mouths of those who are care… https://t.co/JbWxEbv8Za,A humanidade foi tido !!! Somos tais idiais para acreditar em uma palavra que sai da boca daqueles que são cuidados ... https://t.co/jbwxebv8za,0
#Hydroxychloroquine WORKS!,#Hydroxychloroquina funciona!,0
How shameless is #China the whole world is suffering due to it's bioweapon coronavirus on d other hand its violatin… https://t.co/w0RKkamF3C,Quão desavergonhada é #china O mundo inteiro está sofrendo devido ao seu bioweapon coronavirus em d outro mão sua violatina ... https://t.co/w0rkkamf3c,0
"Well, they'll be lots of guinea pigs who will line up first because of their fear of ""no vaccine""!  Craziness, when… https://t.co/yIQavdB9HE","Bem, eles serão muitos porquinhos de cobaias que vão se alinhar primeiro por causa de seu medo de ""sem vacina""! Loucura, quando ... https://t.co/yiqavdb9he",0
"Stop it with the hoax China and your partner America's Big Pharma , it got old really quick during the #coronavirus… https://t.co/wIRNU1Lmah","Pare com a HoAX China e o Big Pharma da América do Parceiro, ficou velho muito rápido durante o # coronavírus ... https://t.co/wirnu1lmah",0
By the way a friend mine who lives in the USA was sick of #Covid_19 The medication he took was home made . #Garlic… https://t.co/B7p44LJQ5x,"A propósito, uma amiga que mora nos EUA estava cansada de # Covid_19 A medicação que ele tomou estava em casa feita. # Alho ... https://t.co/b7p44ljq5x",0
Ik this COVID-19 was a fake,Ik este Covid-19 era falso,0
"Hey kids gather round, today we are gonna inject you with a covid vaccine. Now, it won’t protect you, and we know t… https://t.co/4zExta8Xup","Ei crianças se reúnem, hoje vamos injetar você com uma vacina covid. Agora, não vai te proteger, e nós sabemos ... https://t.co/4zexta8xup",0
So is there a correlation with this phone outage and the 5G coronavirus conspiracy?...🤔,"Então, há uma correlação com essa interrupção telefônica e a conspiração de coronavírus 5g? ... 🤔",0
"Vitamin C, especially in the form of an intravenous (IV) infusion, might help reverse some of the damage that COVID… https://t.co/J5Jb5YGTOU","Vitamina C, especialmente na forma de uma infusão intravenosa (IV), pode ajudar a reverter alguns dos danos que Covid ... https://t.co/j5jb5ygtou",0
"This Covid hoax ( EVENT 201 Youtube it) is just a tool of many for total global control of humanity, putting people… https://t.co/M37t8gzzdd","Este Covid Hoax (Evento 201 YouTube It) é apenas uma ferramenta de muitos para o controle global total da humanidade, colocando as pessoas ... https://t.co/m37t8gzzdd",0
Two Leading Pharmaceutical Companies Using Aborted Fetal Cell Lines for Coronavirus Vaccines ⋆ Activist Mommy… https://t.co/02y7Dsp1Ey,Duas principais empresas farmacêuticas usando linhas celulares fetais abortadas para vacinas de coronavírus ⋆ Mamãe ativista ... https://t.co/02y7dsp1y,0
"Best Juicers to help boost your immune system to fight with any virus.
#gadgetsforthekitchen #juicer #bestjuicer… https://t.co/W5CtzlRAUS","Os melhores juicers para ajudar a aumentar seu sistema imunológico a lutar com qualquer vírus.
#gadgetsforthekitchen #juicer # Bestjuicer ... https://t.co/w5ctzlraus",0
"Drug companies don't get rich by curing, They get rich by only treating the disease with medicines you consume for… https://t.co/OJy0lxG7Km","As empresas de drogas não ficam ricas por curar, elas ficam ricas apenas tratando a doença com medicamentos que você consome para ... https://t.co/ojy0lxg7km",0
"Boost your T cells

* Vitamin C - citrus fruits and juices (or supplemental)
* Red bell peppers
* Spinach
* Garlic… https://t.co/tAEOkf88Oj","Aumente suas células T

* Vitamina C - frutas cítricas e sucos (ou suplementar)
* Pimentões vermelhos
* Espinafre
* Alho ... https://t.co/taeokf88oj",0
"Sometimes, something oily like this simple sauce can be the best bet for any of your starchy meals. This sauce is l… https://t.co/6jkZr39mjD","Às vezes, algo oleoso como esse molho simples pode ser a melhor aposta para qualquer uma das suas refeições espanholas. Este molho é l ... https://t.co/6jkzr39mjd",0
"It’s true I’m a nurse, only joggers must wear masks!!!!!! Walkers are immune to covid, it’s a fact, look it up!!!! https://t.co/O0gG3xk5PX","É verdade Eu sou uma enfermeira, apenas corredores devem usar máscaras !!!!!! Walkers são imunes ao Covid, é um fato, procurá-lo !!!! https://t.co/o0gg3xk5px.",0
"Things #Trump thinks don't exist: 
#coronavirus 
#ClimateChange 
#POW war heroes
Women who don't find him sexy
A da… https://t.co/zbg1czDlZi","Coisas #trump pensa não existem:
#coronavírus
#Das Alterações Climáticas
#Pow war heróis
Mulheres que não o encontram sexy
Um da ... https://t.co/zbg1czdlzi",0
Its I'll bind it in a one the 5G s*** and covid it was planed who ever it was is needs to be put in prison and then… https://t.co/QBQfjQbhg7,Ele vou vinculá-lo em um o 5G S *** e Covid foi planejado Quem sempre era necessário ser colocado na prisão e depois ... https://t.co/qbqfjqbhg7,0
@MyAppinabox @CMO_England The best way to cure covid19 is to jail Bill Gates before he makes a second batch.,@Myappinabox @cmo_englland A melhor maneira de curar Covid19 é para a prisão de Bill Gates antes que ele faça um segundo lote.,0
I think covid is fake cause at the beginning they said It takes up to 14 days to show symptoms but now y’all got al… https://t.co/Cqe2qBY9ic,"Eu acho que a Covid é falsa causa no começo, eles disseram que leva até 14 dias para mostrar sintomas, mas agora você tem al ... https://t.co/cqe2qby9ic",0
"Hillary, how about doctors?  Are they worth listening to?

Thousands of Doctors: Yes, Hydroxychloroquine Works Agai… https://t.co/YdKLVgGQVj","Hillary, que tal médicos? Eles valem a pena ouvir?

Milhares de médicos: Sim, Hydroxychloroquine Works Agai ... https://t.co/ydklvggqvj",0
"My girlfriend tested positive for Covid-19 on Thursday, and six days later into her 14 days isolation she's still f… https://t.co/nrM1XNDc9H","Minha namorada testou positiva para a Covid-19 na quinta-feira, e seis dias depois em seu isolamento de 14 dias ela ainda é ... https://t.co/nrm1xndc9h",0
BS no way they would let this be a cure it’s to cheap👉Hydroxychloroquine for coronavirus has ‘no effect' in clinica… https://t.co/Ox9X62kXqS,BS de jeito que eles deixariam isso ser uma cura É para barato👉hydroxychloroquina para coronavírus tem 'sem efeito' em clinica ... https://t.co/ox9x62kxqs,0
"🧬🧬🧬🧬#MakeChinaPay 🦇🇨🇳
#China’s #CCP created #Covid19 #BioWeapon = #SARS + #HIV proteins.💀🧬 🧬🇨🇳💩#ChinaLiedPeopleDied… https://t.co/5ULSekKPlv","🧬🧬🧬🧬 # MakechinaPay 🦇🇨🇳
# CCP da China criado # Covid19 #bioweapon = #sares + #hiv proteínas.💀🧬 🧬🇨🇳💩 # chinaliedpeopled ... https://t.co/5ulsekkplv",0
"Don't trust these coronavirus contact-tracing apps for a second.
https://t.co/ZyYkJ7OexL","Não confie nesses aplicativos de rastreamento de contato de coronavírus por um segundo.
https://t.co/zyykj7oexl.",0
"If UK has the cure for Covid-19 and USA has the vaccine, sooner than later the humanity will beat this pandemic created by China.","Se o Reino Unido tiver a cura para a Covid-19 e os EUA tem a vacina, mais cedo do que mais tarde, a humanidade vai vencer esta pandemia criada pela China.",0
"Dexamethasone is emerging like a 'magic bullet' against coronavirus, its cheap and commonly available medicine used… https://t.co/pDbFtaKrxv","Dexametasona está emergindo como uma 'Magic Bullet' contra o coronavírus, sua medicina barata e comumente disponível ... https://t.co/pdbftakrxv",0
The US Government literally confirmed alien presence on Earth to cover up our idiot president inquiring about bleac… https://t.co/DrDciIErob,O governo dos EUA confirmou literalmente presença alienígena na Terra para encobrir nosso presidente idiota perguntando sobre BleaC ... https://t.co/drdciierob,0
Radiation causes cancer also cancer rate went up this s*** is real yo plus we're fighting people not to hate each o… https://t.co/ag78hs4E6C,Radiação provoca câncer também taxa de câncer subiu este s *** é real yo mais nós estamos lutando pessoas para não odiar cada um ... https://t.co/ag78hs4e6c,0
"Trump is so dumb...  He couldn't sell a free bowl of rice to a starving Ethiopian.  To be fair, would you take a fr… https://t.co/2eDXQbfwml","Trump é tão burro ... ele não podia vender uma tigela livre de arroz para um faminto etíope. Para ser justo, você tiraria um fr ... https://t.co/2edxqbfwml",0
"Hi
OUR IMMUNE SYSTEM IS OUR ONLY WEAPON AGAINST CORONAVIRUS
HOW TO
BOOST YOUR IMMUNE SYSTEM AGAINST COVID-19
Recipe… https://t.co/Sq3EXyu9tM","Oi
Nosso sistema imunológico é a nossa única arma contra o coronavírus
COMO
Aumente seu sistema imunológico contra a Covid-19
Receita ... https://t.co/sq3exyu9tm.",0
The cause of the 2nd wave of “coronavirus” will not be an actual virus once again. It will be the 5G cell towers th… https://t.co/QfZnfEDLoO,"A causa da 2ª onda de ""coronavírus"" não será um vírus real mais uma vez. Será a 5G Cell Towers Th ... https://t.co/qfznfedloo",0
"Wake the fuck up people! A conspiracy theorist is running our country. He's not going to make America great. 

In a… https://t.co/taZ6ycUBVP","Acorde as pessoas foda-se! Um teórico da conspiração está executando nosso país. Ele não vai tornar a América ótima.

Em um ... https://t.co/taz6ycubvp",0
"Conspiracy theory I know, but convinced the ""new"" Beijing covid leaks are part of an elaborate ploy to infer the ca… https://t.co/vWXJipX0MG","Teoria da Conspiração Eu sei, mas convencido os ""novos"" Pequim Vazamentos Covid fazem parte de uma elaborada ploy para inferir o ... https://t.co/vwxjipx0mg",0
“Dexamethasone” Most probable cure for Covid 19.,"Cura mais provável ""dexametasona"" para a Covid 19.",0
"If WHO endorses it, it's probably poison.

WHO cheers COVID-19 trial results of dexamethasone https://t.co/pT1QiaS8pq #FoxNews","Se quem endossa, provavelmente é veneno.

Quem cheers Covid-19 resultados de avaliação de dexametasona https://t.co/pt1qias8pq #foxnews",0
"There might be a ""second wave"" of ""COVID"", the propaganda born mind-virus!! Quick, if you're really not bright, go… https://t.co/cV0iulcjCV","Pode haver uma ""segunda onda"" de ""Covid"", a propaganda nascente nascente-vírus !! Rápido, se você realmente não é brilhante, ir ... https://t.co/cv0iulcjcv",0
"A healthy immune system is the answer!
#covid19 #coronavirus #MasksScam #NoMasks #masksdontwork #immunesystem… https://t.co/CQCGsKID3X","Um sistema imunológico saudável é a resposta!
# Covid19 #Coronavírus #masksscam #nomasks #masksdontwork # imunesystem ... https://t.co/cqcgskid3x",0
Working in Covid ward and some random aya in the hospital told me that doctors are injecting people with poison. 😶… https://t.co/Cu14dKjGyz,Trabalhando na ala da Covid e alguns Aya aleatórios no hospital me disseram que os médicos estão injetando pessoas com veneno. 😶 ... https://t.co/cu14dkjyz.,0
There is NO NEED 4 a Vax for COVID:) Some lady in FL came on local news and was apologizing 4 going 2 Irish bar and… https://t.co/PBb6t6fRB3,Não há necessidade de 4 um vax para Covid :) Alguma senhora em FL veio em notícias locais e foi desculpando 4 indo 2 irlandês bar e ... https://t.co/pbb6t6frb3,0
"The Prophet (ﷺ) said: “Allah has sent down both the disease and the cure, and He has appointed a cure for every dis… https://t.co/iiTCfY1Qme","O Profeta (ﷺ) disse: ""Allah enviou a doença e a cura, e ele nomeou uma cura para cada ... https://t.co/iitcfy1qme",0
6 Ways to Arm Your Immune System to Fight Coronavirus https://t.co/k3wfQ6wkBp,6 maneiras de armar seu sistema imunológico para combater o coronavírus https://t.co/k3wfq6wkbp,0
You got it @charliekirk11 😏 this #coronavirus is extremely intelligent it must be a #BioWeapon https://t.co/lcVxX3spZX,Você tem @ Charliekirk11 😏 Este #Coronavirus é extremamente inteligente deve ser um #bioweapon https://t.co/lcvxx3spzx,0
I don't believe this story. The #USA was the main target of the #Chinese #BioWeapon. That's why we were hit so hard… https://t.co/g10Gw5wtLa,Eu não acredito nesta história. O #usa era o principal alvo do #chinês #bioweapon. É por isso que fomos bater tanto ... https://t.co/g10gw5wtla,0
COVID is still out here. Build your immune system! It’s just the flu .... don’t get the vaccine that will be what will kill you,Covid ainda está aqui fora. Construa seu sistema imunológico! É apenas a gripe .... Não pegue a vacina que será o que vai te matar,0
Racism is as fake a crisis in the 2020 U.S. as coronavirus was.,O racismo é tão falso uma crise no 2020 U.S. como coronavírus.,0
"Science is being massively manipulated by lobbies, after Hydroxychloroquine in the US, Dexamethasone in the UK","A ciência está sendo massivamente manipulada por lobbies, após hidroxicloroquina nos EUA, dexametasona no Reino Unido",0
"There is no good reason to trust any vaccine, nor is there any reason to allow injection of poison due to pressure… https://t.co/0C6kS6b6DK","Não há boas razões para confiar em qualquer vacina, nem há qualquer motivo para permitir a injeção de veneno devido à pressão ... https://t.co/0c6ks6b6dk",0
6 Tips to Boost your Immune System amid Coronavirus #COVID19 #coronavirus #coronavirustips #immunesystem… https://t.co/JK2a7sJuVv,6 dicas para impulsionar o seu sistema imunológico em meio a coronavírus # Covid19 #Coronavirus #coronavirstips # imunesystem ... https://t.co/jk2a7sjuvv,0
The Diamond Princess cruise-ship is the perfect environment to understand how 5G radiation relates to Corona. Be aw… https://t.co/XmRHUhtoi0,O diamante Princesa Cruise-Ship é o ambiente perfeito para entender como a radiação 5G se refere a Corona. Seja aw ... https://t.co/xmrhuhtoi0,0
We wait for the evidence around Vitamin D potentially reducing COVID risk. But its worth remembering that we produc… https://t.co/Ra1bv6pNHs,Aguardamos a evidência em torno de vitamina D potencialmente reduzindo o risco covid. Mas vale a pena lembrar que produzimos ... https://t.co/ra1bv6pnhs,0
"If you have Covid, STAY AT HOME !! It is confirmed that whoever goes to the hospital with Covid is a LAB RAT, neith… https://t.co/SILEFpG1Yj","Se você tem Covid, fique em casa !! É confirmado que quem for para o hospital com Covid é um rato de laboratório, netith ... https://t.co/silefpg1yj",0
"Do you think the second wave of Covid will also be Fake or will they release an actual virus this time, now they kn… https://t.co/ZGB2Kgezm5","Você acha que a segunda onda de Covid também será falsa ou eles liberarão um vírus real desta vez, agora eles kn ... https://t.co/zgb2kgezm5",0
the chinese govt released coronavirus in order to make everyone stay at some so we wouldnt notice all the 5g towers… https://t.co/EPjTGsO7dj,"O govt chinês liberou coronavírus para fazer todo mundo ficar em alguns, então nós não percebemos todas as 5g torres ... https://t.co/epjtgso7dj",0
"You only want to test me so you can sell my info to Bill Gates to help him to build more #5g towers, which will cau… https://t.co/wYvji9upwy","Você só quer me testar para que você possa vender minhas informações para Bill Gates para ajudá-lo a construir mais # 5g torres, que Will Cau ... https://t.co/wyvji9upwy",0
Am i the only one who thinks covid hype is political. I know its real just like the flu. Numbers only add up when l… https://t.co/fSECFvLwR4,Eu sou o único que pensa que o hype Covid é político. Eu sei que é real como a gripe. Números somente somam quando l ... https://t.co/fsecfvlwr4,0
COVID-19 was a FIFA conspiracy just so they could hold the World Cup in Qatar. Weird how things just worked out for… https://t.co/gb2LwCb1DL,"Covid-19 foi uma conspiração da FIFA apenas para que pudessem segurar a Copa do Mundo no Qatar. Querida, como as coisas acabaram de funcionar para ... https://t.co/gb2lwcb1dl",0
"Top 3 treatments for COVID-19 (in my opinion):
(1) Dexamethasone - a steroid; suppresses the immune system and redu… https://t.co/m4llywgPEa","Top 3 tratamentos para Covid-19 (na minha opinião):
(1) dexametasona - um esteróide; Suprime o sistema imunológico e o redu ... https://t.co/m4llywgpea",0
Covid is not even a virus its just radiation from the 5g towers making people sick... nobody will ever get Covid 19… https://t.co/zP2gKv8FBx,Covid não é nem mesmo um vírus é apenas radiação das torres 5g tornando as pessoas doentes ... ninguém vai conseguir Covid 19 ... https://t.co/zp2gkv8fbx,0
Every time I see gujarat figures on covid @vijayrupanibjp one realizes how one state out of the whole world can def… https://t.co/byUR7Av9XZ,Toda vez que vejo figuras de gujarat no Covid @vijayrupanibjp Alguém percebe como um estado fora do mundo todo pode def ... https://t.co/byur7av9xz,0
There's No Money in Hydroxychloroquine for Bill Gates and His Mates https://t.co/yhPYg7tSlw,Não há dinheiro em hidroxicloroquina para Bill Gates e seus companheiros https://t.co/yhpyg7tslw,0
Y’all better not get no damn Coronavirus Vaccine !!!!!!,Vocês são melhores não ficar sem malditos coronavírus vacina !!!!!!,0
This girl named Mary-Belle Kirschner is a doctor who has discovered the coronavirus cure but the government has arr… https://t.co/cSPG5WOHos,"Esta garota chamada Mary-Belle Kirschner é um médico que descobriu a cura de coronavírus, mas o governo tem o arr ... https://t.co/cspg5wohos",0
"Japanese Dietary Supplement: Nichi Glucan, an Immune Booster in Covid-19
https://t.co/S2RRorSr56","Suplemento dietético japonês: Nichi Glucan, um impulsionador imunológico em Covid-19
https://t.co/s2rrorsr56.",0
"My homebody has Covid and pneumonia, he called me a week later after he started having chest pains. I wish he would… https://t.co/lDzHh22Vre","Minha casa de casa tem Covid e pneumonia, ele me ligou uma semana depois depois de começar a ter dores no peito. Eu gostaria que ele fosse ... https://t.co/ldzhh22vre",0
Stock up on vitamins and feed your family lots of immune boosting foods! Covid free or not school looks like it is… https://t.co/OK0iZ18u9m,Estoque em vitaminas e alimente seus muitos alimentos de impulso imune! Covid grátis ou não escola parece que é ... https://t.co/ok0iz18u9m,0
"Tillerson, Bolton, Mattis, Mueller, Kelly, Sessions, Cohen &amp; McMaster along with 25+ sexual misconduct accusers all… https://t.co/xaJdhdisPq","Tillerson, Bolton, Mattis, Mueller, Kelly, Sessões, Cohen & Amp; McMaster, juntamente com mais de 25+ acusadores de conduta sem mábis ... https://t.co/xajdhdhdqq",0
"Start taking your zinc, vitamin D and Tonic water NOW!  Will help your immune system fight off Covid virus or any v… https://t.co/oa0L7KCf3k","Comece a tomar seu zinco, vitamina D e água tônica agora! Ajudará seu sistema imunológico a combater o vírus Covid ou qualquer V ... https://t.co/oa0l7kcf3k",0
COVID 19 must have been created a lab. They made that virus so intelligent that it can decide who to infect. It onl… https://t.co/5A2BYsFefN,Covid 19 deve ter sido criado um laboratório. Eles fizeram esse vírus tão inteligente que pode decidir quem infectar. ... https://t.co/5a2bysfefn,0
"#c-19 #C19
#Hydroxychloroquine

Suprised big Pharma is not pushing this product... Oh wait, they'd rather our relat… https://t.co/FFJjcWXAah","# C-19 # C19
#Hidroxicloroquina

Surprised Big Pharma não está empurrando este produto ... Oh espera, eles preferem a nossa ligação ... https://t.co/ffjjcwxaah",0
😍❤️ Covid is coming back around supposedly. Keep your immune system boosted. Buy 2 get 1 FREE You can never go wron… https://t.co/eZSuExyJIu,😍❤️ Covid está voltando supostamente. Mantenha seu sistema imunológico impulsionado. Compre 2 Ganhe 1 Grátis Você nunca pode ir Wron ... https://t.co/ezsuexyjiu,0
I wish covid was like chicken pox’s. Get it once and you immune. I’d thug it out once so I can go outside with no worries fr,Eu queria que a Covid fosse como a catapora de frango. Obtenha uma vez e você imune. Eu tocaria uma vez para que eu possa sair sem preocupações fr,0
They going to keep fear mongering the #coronavirus with this #manditormask bs until we all vaccinated THATS THE END… https://t.co/FG72xl6j1X,Eles vão manter o medo ronumando o #coronavírus com este #manditormak bs até que todos nós vacinamos isso é o fim ... https://t.co/fg72xl6j1x,0
If you don’t like root beer you getting coronavirus,Se você não gosta de cerveja de root você está recebendo coronavírus,0
"Been to 2 different airports, 4 planes, 5 states, the beach, countless restaurants, grocery stores, friends houses,… https://t.co/s84YdXAyov","Já esteve em 2 aeroportos diferentes, 4 aviões, 5 estados, a praia, inúmeros restaurantes, mercearias, amigas, ... https://t.co/s84ydxoyov",0
"Masks WILL NOT keep you from getting #COVID__19 #coronavirus THEY WILL, lower your blood oxygen level, develop micr… https://t.co/GoVdzK6nTq","As máscaras não vão mantê-lo de obter # Covid__19 #coronavírus eles vão, abaixar o seu nível de oxigênio no sangue, desenvolver MICR ... http://t.co/govdzk6ntq",0
"It's so hard because Covid-19 is nothing within itself, other than being the Big-Lie. So then what the hell will th… https://t.co/TKXFBC7iES","É tão difícil porque a Covid-19 não é nada dentro de si mesma, além de ser a grande mentira. Então, o que diabos ... https://t.co/tkxfbc7ies",0
#WakeUpAmerica Is the American public forgetting that Coronavirus doesn't override our constitutional rights! The m… https://t.co/Jj2CIy2Cr3,#Wakeupamerica é o público americano esquecendo que o coronavírus não substitui nossos direitos constitucionais! O m ... https://t.co/jj2ciy2cr3,0
"Idc, that COVID vaccine is not coming in contact with my immune system and that’s that on that!","IDC, que a vacina Covid não está chegando em contato com o meu sistema imunológico e é isso sobre isso!",0
"""Army chief General Bajwa and Prime Minister Imran Khan ordered doctors to kill people with poison injection after… https://t.co/H5K9YBkXy5","""O chefe do exército geral Bajwa e o primeiro-ministro Imran Khan ordenou que os médicos matassem pessoas com injeção de veneno depois ... https://t.co/h5k9ybkxy5",0
"covid strengthens dollar
conspiracy!","Covid fortalece o dólar
conspiração!",0
"Vitamin A :The Key To A Tolerant Immune System For Corona Virus

#VitaminA #COVID-19 #dayofdubai

https://t.co/ugTcTJWPXS","Vitamina A: A chave para um sistema imunológico tolerante para vírus de corona

#Vitamina # Covid-19 #DayOfDubai

https://t.co/ugtctjwpxs.",0
Immune Aid by Plant Therapy Synergy Essential Oil Unisex 10ml 0.33 oz Oil Sealed https://t.co/az8ySnu9Ym,Auxílio imune pela fábrica Terapia Sinergia Óleo Essencial Unisex 10ML 0.33 Oz óleo selado https://t.co/az8ysnu9ym,0
"""... It seems the WHO, the MHRA, Inserm, and public health bodies around the world have used fake science, fake dat… https://t.co/QXHpk73lEq","""Parece que a OMS, o MHRA, a Inserm e os órgãos de saúde pública em todo o mundo usaram ciência falsa, falsa dat ... https://t.co/qxhpk73leq",0
I don't believe these new cases of Covid-19 🤷🏿‍♂️ check your Ph Levels. Sit the Sun for 15min. Please take care of… https://t.co/hfQdTmfwoz,"Eu não acredito que esses novos casos de Covid-19 🤷🏿♂️ verifique seus níveis de pH. Sente-se o sol por 15min. Por favor, cuide de ... https://t.co/hfqdtmfwoz",0
"Immune Tea , boost your metabolism and Immunty to fight against covid-19 viruse. https://t.co/RRcaYbKlWb","Chá imune, impulsione seu metabolismo e imunty para lutar contra o Viruse Covid-19. https://t.co/rrcaybklwb.",0
