status_id,status_created_at,annotation1,annotation2
1275187394166296577,Mon Jun 22 22:02:21 +0000 2020,calling out or correction,
1275188621180645378,Mon Jun 22 22:07:13 +0000 2020,conspiracy,
1275189794327461890,Mon Jun 22 22:11:53 +0000 2020,calling out or correction,
1275191363114618885,Mon Jun 22 22:18:07 +0000 2020,sarcasm or satire,
1275197841921712131,Mon Jun 22 22:43:52 +0000 2020,sarcasm or satire,
1275200010964131840,Mon Jun 22 22:52:29 +0000 2020,fake treatment,
1275200252195282944,Mon Jun 22 22:53:26 +0000 2020,politics,
1275200593410306049,Mon Jun 22 22:54:48 +0000 2020,sarcasm or satire,
1275204827778134016,Mon Jun 22 23:11:37 +0000 2020,politics,
1275208397047181317,Mon Jun 22 23:25:48 +0000 2020,true prevention,
1275213685955362818,Mon Jun 22 23:46:49 +0000 2020,news,
1275216839988129793,Mon Jun 22 23:59:21 +0000 2020,sarcasm or satire,
1275221180711043072,Tue Jun 23 00:16:36 +0000 2020,calling out or correction,
1275221249019559937,Tue Jun 23 00:16:52 +0000 2020,calling out or correction,
1275221429693415424,Tue Jun 23 00:17:35 +0000 2020,fake cure,
1275221758681866242,Tue Jun 23 00:18:54 +0000 2020,calling out or correction,
1275223127123849216,Tue Jun 23 00:24:20 +0000 2020,calling out or correction,
1275223367637823488,Tue Jun 23 00:25:18 +0000 2020,sarcasm or satire,
1275236744514830336,Tue Jun 23 01:18:27 +0000 2020,fake cure,
1275243170616406017,Tue Jun 23 01:43:59 +0000 2020,calling out or correction,
1275245338966794240,Tue Jun 23 01:52:36 +0000 2020,sarcasm or satire,
1275246986959052800,Tue Jun 23 01:59:09 +0000 2020,ambiguous or hard to classify,
1275247306565009408,Tue Jun 23 02:00:25 +0000 2020,calling out or correction,
1275247566750470145,Tue Jun 23 02:01:27 +0000 2020,conspiracy,
1275249256987684865,Tue Jun 23 02:08:10 +0000 2020,politics,
1275250042304069632,Tue Jun 23 02:11:17 +0000 2020,calling out or correction,
1275251639859937281,Tue Jun 23 02:17:38 +0000 2020,fake cure,
1275253702757138433,Tue Jun 23 02:25:50 +0000 2020,calling out or correction,
1275255832331026433,Tue Jun 23 02:34:18 +0000 2020,calling out or correction,
1275257994226348032,Tue Jun 23 02:42:53 +0000 2020,sarcasm or satire,
1275259842140069888,Tue Jun 23 02:50:14 +0000 2020,panic buying,
1275264432281718790,Tue Jun 23 03:08:28 +0000 2020,calling out or correction,
1275271268468764679,Tue Jun 23 03:35:38 +0000 2020,calling out or correction,
1275273673210036225,Tue Jun 23 03:45:11 +0000 2020,calling out or correction,
1275275516350734338,Tue Jun 23 03:52:31 +0000 2020,true public health response,
1275284186253758464,Tue Jun 23 04:26:58 +0000 2020,calling out or correction,
1275295803058388993,Tue Jun 23 05:13:07 +0000 2020,calling out or correction,
1275296907800178688,Tue Jun 23 05:17:31 +0000 2020,calling out or correction,
1275300283552108547,Tue Jun 23 05:30:56 +0000 2020,calling out or correction,
1275300323624509440,Tue Jun 23 05:31:05 +0000 2020,calling out or correction,
1275310719257456640,Tue Jun 23 06:12:24 +0000 2020,calling out or correction,
1275315149088292865,Tue Jun 23 06:30:00 +0000 2020,false fact or prevention,
1275317764706594816,Tue Jun 23 06:40:24 +0000 2020,calling out or correction,
1275317785338556416,Tue Jun 23 06:40:28 +0000 2020,ambiguous or hard to classify,
1275318421803204609,Tue Jun 23 06:43:00 +0000 2020,calling out or correction,
1275321232972447744,Tue Jun 23 06:54:10 +0000 2020,calling out or correction,
1275321708606603264,Tue Jun 23 06:56:04 +0000 2020,calling out or correction,
1275322339446710274,Tue Jun 23 06:58:34 +0000 2020,calling out or correction,
1275324129596432384,Tue Jun 23 07:05:41 +0000 2020,sarcasm or satire,
1275325486336339969,Tue Jun 23 07:11:05 +0000 2020,false fact or prevention,
1275327561158049792,Tue Jun 23 07:19:19 +0000 2020,false fact or prevention,
1275333766123106304,Tue Jun 23 07:43:59 +0000 2020,fake cure,
1275335626447966209,Tue Jun 23 07:51:22 +0000 2020,true public health response,
1275337642708627456,Tue Jun 23 07:59:23 +0000 2020,politics,
1275338000847613952,Tue Jun 23 08:00:48 +0000 2020,false fact or prevention,
1275338558346268672,Tue Jun 23 08:03:01 +0000 2020,sarcasm or satire,
1275341455343616007,Tue Jun 23 08:14:32 +0000 2020,calling out or correction,
1275341823725232128,Tue Jun 23 08:16:00 +0000 2020,false fact or prevention,
1275345347456299008,Tue Jun 23 08:30:00 +0000 2020,true public health response,
1275346630196072448,Tue Jun 23 08:35:06 +0000 2020,fake cure,
1275348070151012354,Tue Jun 23 08:40:49 +0000 2020,false fact or prevention,
1275351538240798721,Tue Jun 23 08:54:36 +0000 2020,calling out or correction,
1275354226986758145,Tue Jun 23 09:05:17 +0000 2020,false fact or prevention,
1275356192332750850,Tue Jun 23 09:13:05 +0000 2020,conspiracy,
1275358370661310466,Tue Jun 23 09:21:45 +0000 2020,politics,
1275360966746619904,Tue Jun 23 09:32:04 +0000 2020,false fact or prevention,
1275361237342154752,Tue Jun 23 09:33:08 +0000 2020,ambiguous or hard to classify,
1275362048382205958,Tue Jun 23 09:36:22 +0000 2020,conspiracy,
1275364989738639360,Tue Jun 23 09:48:03 +0000 2020,false fact or prevention,
1275365207578161152,Tue Jun 23 09:48:55 +0000 2020,calling out or correction,
1275365719287517185,Tue Jun 23 09:50:57 +0000 2020,calling out or correction,
1275365826162556928,Tue Jun 23 09:51:22 +0000 2020,calling out or correction,
1275366683033690112,Tue Jun 23 09:54:47 +0000 2020,conspiracy,
1275367039813578752,Tue Jun 23 09:56:12 +0000 2020,fake cure,
1275374106267906049,Tue Jun 23 10:24:16 +0000 2020,sarcasm or satire,
1275374312946642944,Tue Jun 23 10:25:06 +0000 2020,emergency,
1275379900858470400,Tue Jun 23 10:47:18 +0000 2020,true prevention,
1275380202550562823,Tue Jun 23 10:48:30 +0000 2020,false fact or prevention,
1275380612761698304,Tue Jun 23 10:50:08 +0000 2020,calling out or correction,
1275383121593106432,Tue Jun 23 11:00:06 +0000 2020,commercial activity or promotion,
1275389766901608449,Tue Jun 23 11:26:30 +0000 2020,calling out or correction,
1275391018125258752,Tue Jun 23 11:31:28 +0000 2020,sarcasm or satire,
1275391734890090497,Tue Jun 23 11:34:19 +0000 2020,fake cure,
1275393989001252864,Tue Jun 23 11:43:17 +0000 2020,false fact or prevention,
1275394869456973824,Tue Jun 23 11:46:47 +0000 2020,false fact or prevention,
1275396114011873280,Tue Jun 23 11:51:43 +0000 2020,politics,
1275397643657773057,Tue Jun 23 11:57:48 +0000 2020,conspiracy,
1275397838038597633,Tue Jun 23 11:58:34 +0000 2020,conspiracy,
1275397971807555589,Tue Jun 23 11:59:06 +0000 2020,calling out or correction,
1275398195644792832,Tue Jun 23 12:00:00 +0000 2020,fake treatment,
1275400138668666880,Tue Jun 23 12:07:43 +0000 2020,calling out or correction,
1275400814077624320,Tue Jun 23 12:10:24 +0000 2020,calling out or correction,
1275401004410966025,Tue Jun 23 12:11:09 +0000 2020,calling out or correction,
1275402433049399296,Tue Jun 23 12:16:50 +0000 2020,fake cure,
1275402782665834496,Tue Jun 23 12:18:13 +0000 2020,calling out or correction,
1275403211931881472,Tue Jun 23 12:19:56 +0000 2020,calling out or correction,
1275403660793540610,Tue Jun 23 12:21:43 +0000 2020,calling out or correction,
1275405172244541440,Tue Jun 23 12:27:43 +0000 2020,calling out or correction,
1275406179745894404,Tue Jun 23 12:31:43 +0000 2020,true prevention,
1275406924549242880,Tue Jun 23 12:34:41 +0000 2020,fake cure,
1275407317488582659,Tue Jun 23 12:36:15 +0000 2020,emergency,
1275408253086658563,Tue Jun 23 12:39:58 +0000 2020,fake treatment,
1275408538911641602,Tue Jun 23 12:41:06 +0000 2020,sarcasm or satire,
1275409288232685568,Tue Jun 23 12:44:04 +0000 2020,fake cure,
1275409520626487297,Tue Jun 23 12:45:00 +0000 2020,calling out or correction,
1275415058496008194,Tue Jun 23 13:07:00 +0000 2020,false fact or prevention,
1275415879866605569,Tue Jun 23 13:10:16 +0000 2020,sarcasm or satire,
1275415926985252867,Tue Jun 23 13:10:27 +0000 2020,calling out or correction,
1275418363129294849,Tue Jun 23 13:20:08 +0000 2020,calling out or correction,
1275418845080178688,Tue Jun 23 13:22:03 +0000 2020,calling out or correction,
1275421004735541249,Tue Jun 23 13:30:38 +0000 2020,calling out or correction,
1275421989449207809,Tue Jun 23 13:34:33 +0000 2020,conspiracy,
1275422194873634816,Tue Jun 23 13:35:22 +0000 2020,calling out or correction,
1275422213571780608,Tue Jun 23 13:35:26 +0000 2020,calling out or correction,
1275423082304372738,Tue Jun 23 13:38:53 +0000 2020,calling out or correction,
1275423471925972992,Tue Jun 23 13:40:26 +0000 2020,sarcasm or satire,
1275425898846535681,Tue Jun 23 13:50:05 +0000 2020,fake cure,
1275425915137187841,Tue Jun 23 13:50:09 +0000 2020,sarcasm or satire,
1275426650931499017,Tue Jun 23 13:53:04 +0000 2020,politics,
1275427826599108608,Tue Jun 23 13:57:44 +0000 2020,calling out or correction,
1275428166266425344,Tue Jun 23 13:59:05 +0000 2020,calling out or correction,
1275428632081530882,Tue Jun 23 14:00:56 +0000 2020,calling out or correction,
1275429512243752961,Tue Jun 23 14:04:26 +0000 2020,sarcasm or satire,
1275430414807560193,Tue Jun 23 14:08:01 +0000 2020,calling out or correction,
1275431786957307907,Tue Jun 23 14:13:29 +0000 2020,ambiguous or hard to classify,
1275436301097943041,Tue Jun 23 14:31:25 +0000 2020,conspiracy,
1275436966973079557,Tue Jun 23 14:34:04 +0000 2020,false fact or prevention,
1275437430120738816,Tue Jun 23 14:35:54 +0000 2020,calling out or correction,
1275437734836895745,Tue Jun 23 14:37:07 +0000 2020,true prevention,
1275439602220675072,Tue Jun 23 14:44:32 +0000 2020,politics,
1275440309724344321,Tue Jun 23 14:47:21 +0000 2020,calling out or correction,
1275444572101857282,Tue Jun 23 15:04:17 +0000 2020,true prevention,
1275445915407376384,Tue Jun 23 15:09:37 +0000 2020,calling out or correction,
1275448006775455744,Tue Jun 23 15:17:56 +0000 2020,calling out or correction,
1275448034386513920,Tue Jun 23 15:18:02 +0000 2020,emergency,
1275448593831260162,Tue Jun 23 15:20:16 +0000 2020,calling out or correction,
1275449534005551104,Tue Jun 23 15:24:00 +0000 2020,calling out or correction,
1275451388458201092,Tue Jun 23 15:31:22 +0000 2020,false fact or prevention,
1275452835182678025,Tue Jun 23 15:37:07 +0000 2020,sarcasm or satire,
1275454059881934848,Tue Jun 23 15:41:59 +0000 2020,sarcasm or satire,
1275454980640497670,Tue Jun 23 15:45:38 +0000 2020,true prevention,
1275455210815549443,Tue Jun 23 15:46:33 +0000 2020,news,
1275456870560477184,Tue Jun 23 15:53:09 +0000 2020,calling out or correction,
1275457580643635201,Tue Jun 23 15:55:58 +0000 2020,conspiracy,
1275458613323202560,Tue Jun 23 16:00:04 +0000 2020,true prevention,
1275458650983682050,Tue Jun 23 16:00:13 +0000 2020,conspiracy,
1275460869078618113,Tue Jun 23 16:09:02 +0000 2020,calling out or correction,
1275461468410900487,Tue Jun 23 16:11:25 +0000 2020,false fact or prevention,
1275462008452927488,Tue Jun 23 16:13:34 +0000 2020,calling out or correction,
1275464486653095936,Tue Jun 23 16:23:25 +0000 2020,conspiracy,
1275464529132941312,Tue Jun 23 16:23:35 +0000 2020,fake cure,
1275465645719576578,Tue Jun 23 16:28:01 +0000 2020,fake cure,
1275466105360773123,Tue Jun 23 16:29:51 +0000 2020,false fact or prevention,
1275466660737155074,Tue Jun 23 16:32:03 +0000 2020,calling out or correction,
1275467095963295747,Tue Jun 23 16:33:47 +0000 2020,calling out or correction,
1275467151172870144,Tue Jun 23 16:34:00 +0000 2020,calling out or correction,
1275471132452442112,Tue Jun 23 16:49:49 +0000 2020,calling out or correction,
1275472975131631617,Tue Jun 23 16:57:09 +0000 2020,false fact or prevention,
1275474567843192832,Tue Jun 23 17:03:28 +0000 2020,calling out or correction,
1275475837974913025,Tue Jun 23 17:08:31 +0000 2020,false fact or prevention,
1275477014367965186,Tue Jun 23 17:13:12 +0000 2020,calling out or correction,
1275477024161722368,Tue Jun 23 17:13:14 +0000 2020,sarcasm or satire,
1275477275316633600,Tue Jun 23 17:14:14 +0000 2020,sarcasm or satire,
1275477666083282946,Tue Jun 23 17:15:47 +0000 2020,politics,
1275477779182575617,Tue Jun 23 17:16:14 +0000 2020,calling out or correction,
1275478328468619264,Tue Jun 23 17:18:25 +0000 2020,false fact or prevention,
1275478938010050560,Tue Jun 23 17:20:50 +0000 2020,sarcasm or satire,
1275479262812934150,Tue Jun 23 17:22:08 +0000 2020,conspiracy,
1275479777890230274,Tue Jun 23 17:24:10 +0000 2020,calling out or correction,
1275481519272783872,Tue Jun 23 17:31:06 +0000 2020,sarcasm or satire,
1275481652546826240,Tue Jun 23 17:31:37 +0000 2020,fake cure,
1275481655105339392,Tue Jun 23 17:31:38 +0000 2020,calling out or correction,
1275482568205320193,Tue Jun 23 17:35:16 +0000 2020,calling out or correction,
1275485842170097666,Tue Jun 23 17:48:16 +0000 2020,calling out or correction,
1275489452568334339,Tue Jun 23 18:02:37 +0000 2020,calling out or correction,
1275490937880358913,Tue Jun 23 18:08:31 +0000 2020,calling out or correction,
1275492079490289667,Tue Jun 23 18:13:03 +0000 2020,emergency,
1275493729328078849,Tue Jun 23 18:19:37 +0000 2020,false fact or prevention,
1275495058880581632,Tue Jun 23 18:24:54 +0000 2020,conspiracy,
1275495693390450690,Tue Jun 23 18:27:25 +0000 2020,calling out or correction,
1275496077806972930,Tue Jun 23 18:28:57 +0000 2020,calling out or correction,
1275496921705197568,Tue Jun 23 18:32:18 +0000 2020,calling out or correction,
1275497019398934528,Tue Jun 23 18:32:41 +0000 2020,calling out or correction,
1275500490248400897,Tue Jun 23 18:46:29 +0000 2020,sarcasm or satire,
1275502625740460032,Tue Jun 23 18:54:58 +0000 2020,ambiguous or hard to classify,
1275504311519211520,Tue Jun 23 19:01:40 +0000 2020,calling out or correction,
1275505104586563584,Tue Jun 23 19:04:49 +0000 2020,politics,
1275505405066653697,Tue Jun 23 19:06:00 +0000 2020,calling out or correction,
1275506952882098176,Tue Jun 23 19:12:09 +0000 2020,calling out or correction,
1275510998590468100,Tue Jun 23 19:28:14 +0000 2020,true prevention,
1275511454469369856,Tue Jun 23 19:30:03 +0000 2020,true prevention,
1275517057161850880,Tue Jun 23 19:52:19 +0000 2020,politics,
1275522353854906368,Tue Jun 23 20:13:21 +0000 2020,sarcasm or satire,
1275523302254133248,Tue Jun 23 20:17:07 +0000 2020,conspiracy,
1275523308147138560,Tue Jun 23 20:17:09 +0000 2020,calling out or correction,
1275523364107452417,Tue Jun 23 20:17:22 +0000 2020,calling out or correction,
1275524787368943616,Tue Jun 23 20:23:02 +0000 2020,conspiracy,
1275525477688463361,Tue Jun 23 20:25:46 +0000 2020,fake cure,
1275525849324929024,Tue Jun 23 20:27:15 +0000 2020,fake cure,
1275525971534282753,Tue Jun 23 20:27:44 +0000 2020,calling out or correction,
1275531178444029956,Tue Jun 23 20:48:25 +0000 2020,politics,
1275532449859219464,Tue Jun 23 20:53:28 +0000 2020,calling out or correction,
1275535491727798272,Tue Jun 23 21:05:34 +0000 2020,sarcasm or satire,
1275537543140966400,Tue Jun 23 21:13:43 +0000 2020,false fact or prevention,
1275538378503499777,Tue Jun 23 21:17:02 +0000 2020,false fact or prevention,
1275539330707206145,Tue Jun 23 21:20:49 +0000 2020,calling out or correction,
1275539508570853377,Tue Jun 23 21:21:31 +0000 2020,conspiracy,
1275540176048132103,Tue Jun 23 21:24:11 +0000 2020,conspiracy,
1275542683897884672,Tue Jun 23 21:34:08 +0000 2020,false fact or prevention,
1275544312772780033,Tue Jun 23 21:40:37 +0000 2020,conspiracy,
1275545625665441792,Tue Jun 23 21:45:50 +0000 2020,calling out or correction,
1275545781521580035,Tue Jun 23 21:46:27 +0000 2020,calling out or correction,
1275546106131349504,Tue Jun 23 21:47:44 +0000 2020,calling out or correction,
1275548190616453126,Tue Jun 23 21:56:01 +0000 2020,calling out or correction,
1275549189540282369,Tue Jun 23 22:00:00 +0000 2020,politics,
1275549546265837568,Tue Jun 23 22:01:25 +0000 2020,false fact or prevention,
1275549767565815810,Tue Jun 23 22:02:17 +0000 2020,calling out or correction,
1275551348101169157,Tue Jun 23 22:08:34 +0000 2020,sarcasm or satire,
1275553396964175873,Tue Jun 23 22:16:43 +0000 2020,politics,
1275553693480476675,Tue Jun 23 22:17:53 +0000 2020,sarcasm or satire,
1275554119856590848,Tue Jun 23 22:19:35 +0000 2020,ambiguous or hard to classify,
1275555036781842432,Tue Jun 23 22:23:14 +0000 2020,calling out or correction,
1275555548180680711,Tue Jun 23 22:25:16 +0000 2020,false fact or prevention,
1275557067714031616,Tue Jun 23 22:31:18 +0000 2020,calling out or correction,
1275559466705072128,Tue Jun 23 22:40:50 +0000 2020,calling out or correction,
1275561091431641089,Tue Jun 23 22:47:17 +0000 2020,calling out or correction,
1275564195384360960,Tue Jun 23 22:59:37 +0000 2020,conspiracy,
1275568516024823809,Tue Jun 23 23:16:47 +0000 2020,calling out or correction,
1275575863032020992,Tue Jun 23 23:45:59 +0000 2020,calling out or correction,
1275578028249284610,Tue Jun 23 23:54:35 +0000 2020,calling out or correction,
1275582203334815744,Wed Jun 24 00:11:11 +0000 2020,politics,
1275584854822752256,Wed Jun 24 00:21:43 +0000 2020,calling out or correction,
1275586887298830338,Wed Jun 24 00:29:47 +0000 2020,conspiracy,
1275587764394831874,Wed Jun 24 00:33:16 +0000 2020,calling out or correction,
1275591364424712192,Wed Jun 24 00:47:35 +0000 2020,conspiracy,
1275592420491776000,Wed Jun 24 00:51:47 +0000 2020,calling out or correction,
1275592552998035456,Wed Jun 24 00:52:18 +0000 2020,sarcasm or satire,
1275599171219861504,Wed Jun 24 01:18:36 +0000 2020,conspiracy,
1275599596341923840,Wed Jun 24 01:20:17 +0000 2020,fake treatment,
1275600004988764160,Wed Jun 24 01:21:55 +0000 2020,false fact or prevention,
1275601088037584896,Wed Jun 24 01:26:13 +0000 2020,false fact or prevention,
1275601328232783873,Wed Jun 24 01:27:10 +0000 2020,politics,
1275601876189351936,Wed Jun 24 01:29:21 +0000 2020,sarcasm or satire,
1275605477146144769,Wed Jun 24 01:43:40 +0000 2020,false fact or prevention,
1275609079017279491,Wed Jun 24 01:57:58 +0000 2020,conspiracy,
1275609645785235457,Wed Jun 24 02:00:13 +0000 2020,false fact or prevention,
1275611128727560194,Wed Jun 24 02:06:07 +0000 2020,calling out or correction,
1275612131098890240,Wed Jun 24 02:10:06 +0000 2020,false fact or prevention,
1275614696364666880,Wed Jun 24 02:20:18 +0000 2020,conspiracy,
1275619353669406721,Wed Jun 24 02:38:48 +0000 2020,calling out or correction,
1275624058868994048,Wed Jun 24 02:57:30 +0000 2020,politics,
1275624244580237312,Wed Jun 24 02:58:14 +0000 2020,calling out or correction,
1275627513184690177,Wed Jun 24 03:11:13 +0000 2020,false fact or prevention,
1275627943436464134,Wed Jun 24 03:12:56 +0000 2020,calling out or correction,
1275630751837573120,Wed Jun 24 03:24:05 +0000 2020,calling out or correction,
1275632255076126721,Wed Jun 24 03:30:04 +0000 2020,calling out or correction,
1275632386206691328,Wed Jun 24 03:30:35 +0000 2020,calling out or correction,
1275632564657459200,Wed Jun 24 03:31:18 +0000 2020,calling out or correction,
1275633646121234432,Wed Jun 24 03:35:36 +0000 2020,calling out or correction,
1275633909791932419,Wed Jun 24 03:36:38 +0000 2020,sarcasm or satire,
1275634465986023424,Wed Jun 24 03:38:51 +0000 2020,calling out or correction,
1275635073568722950,Wed Jun 24 03:41:16 +0000 2020,calling out or correction,
1275641768319557634,Wed Jun 24 04:07:52 +0000 2020,calling out or correction,
1275643384590458881,Wed Jun 24 04:14:17 +0000 2020,calling out or correction,
1275645975399403523,Wed Jun 24 04:24:35 +0000 2020,conspiracy,
1275647038051450880,Wed Jun 24 04:28:48 +0000 2020,calling out or correction,
1275647287272919043,Wed Jun 24 04:29:48 +0000 2020,true prevention,
1275647411172577280,Wed Jun 24 04:30:17 +0000 2020,conspiracy,
1275647945887621121,Wed Jun 24 04:32:25 +0000 2020,true public health response,
1275648095267717127,Wed Jun 24 04:33:00 +0000 2020,calling out or correction,
1275657139126702093,Wed Jun 24 05:08:57 +0000 2020,sarcasm or satire,
1275661489731485697,Wed Jun 24 05:26:14 +0000 2020,calling out or correction,
1275661739695226880,Wed Jun 24 05:27:14 +0000 2020,conspiracy,
1275666285586759681,Wed Jun 24 05:45:17 +0000 2020,calling out or correction,
1275667990235799553,Wed Jun 24 05:52:04 +0000 2020,calling out or correction,
1275671239365926913,Wed Jun 24 06:04:58 +0000 2020,conspiracy,
1275675209429921793,Wed Jun 24 06:20:45 +0000 2020,calling out or correction,
1275678936056369153,Wed Jun 24 06:35:33 +0000 2020,politics,
1275682661915340800,Wed Jun 24 06:50:22 +0000 2020,false fact or prevention,
1275685087489609728,Wed Jun 24 07:00:00 +0000 2020,emergency,
1275691890218860547,Wed Jun 24 07:27:02 +0000 2020,irrelevant,
1275692161741262849,Wed Jun 24 07:28:07 +0000 2020,false fact or prevention,
1275695289232510978,Wed Jun 24 07:40:32 +0000 2020,calling out or correction,
1275697549970673664,Wed Jun 24 07:49:31 +0000 2020,false fact or prevention,
1275698935772909575,Wed Jun 24 07:55:02 +0000 2020,calling out or correction,
1275700070042779650,Wed Jun 24 07:59:32 +0000 2020,false fact or prevention,
1275701942690381825,Wed Jun 24 08:06:59 +0000 2020,calling out or correction,
1275712653751697410,Wed Jun 24 08:49:32 +0000 2020,calling out or correction,
1275712752900812801,Wed Jun 24 08:49:56 +0000 2020,calling out or correction,
1275713932074893313,Wed Jun 24 08:54:37 +0000 2020,sarcasm or satire,
1275714413685886976,Wed Jun 24 08:56:32 +0000 2020,conspiracy,
1275719021720190981,Wed Jun 24 09:14:51 +0000 2020,calling out or correction,
1275722834522734592,Wed Jun 24 09:30:00 +0000 2020,calling out or correction,
1275723119362215936,Wed Jun 24 09:31:08 +0000 2020,calling out or correction,
1275723804858294272,Wed Jun 24 09:33:51 +0000 2020,calling out or correction,
1275725315969617921,Wed Jun 24 09:39:51 +0000 2020,false fact or prevention,
1275725487902425093,Wed Jun 24 09:40:32 +0000 2020,ambiguous or hard to classify,
1275733660298358785,Wed Jun 24 10:13:01 +0000 2020,calling out or correction,
1275734727304110084,Wed Jun 24 10:17:15 +0000 2020,ambiguous or hard to classify,
1275739818660515841,Wed Jun 24 10:37:29 +0000 2020,false fact or prevention,
1275742481179570176,Wed Jun 24 10:48:04 +0000 2020,sarcasm or satire,
1275743414227795968,Wed Jun 24 10:51:46 +0000 2020,sarcasm or satire,
1275744039510433792,Wed Jun 24 10:54:15 +0000 2020,calling out or correction,
1275745930730516480,Wed Jun 24 11:01:46 +0000 2020,ambiguous or hard to classify,
1275750522155401216,Wed Jun 24 11:20:01 +0000 2020,true prevention,
1275751002625507328,Wed Jun 24 11:21:55 +0000 2020,politics,
1275751423989317632,Wed Jun 24 11:23:36 +0000 2020,calling out or correction,
1275753800817455104,Wed Jun 24 11:33:03 +0000 2020,conspiracy,
1275757969100111872,Wed Jun 24 11:49:36 +0000 2020,calling out or correction,
1275759064526528512,Wed Jun 24 11:53:58 +0000 2020,calling out or correction,
1275759806976888832,Wed Jun 24 11:56:55 +0000 2020,false fact or prevention,
1275762721846419457,Wed Jun 24 12:08:30 +0000 2020,fake cure,
1275763316472680449,Wed Jun 24 12:10:51 +0000 2020,calling out or correction,
1275763831604576256,Wed Jun 24 12:12:54 +0000 2020,politics,
1275764393901522945,Wed Jun 24 12:15:08 +0000 2020,conspiracy,
1275766272177864710,Wed Jun 24 12:22:36 +0000 2020,irrelevant,
1275766274950336515,Wed Jun 24 12:22:37 +0000 2020,false fact or prevention,
1275768632333795328,Wed Jun 24 12:31:59 +0000 2020,politics,
1275771290687803392,Wed Jun 24 12:42:33 +0000 2020,calling out or correction,
1275772913552183301,Wed Jun 24 12:48:59 +0000 2020,calling out or correction,
1275773036235350022,Wed Jun 24 12:49:29 +0000 2020,calling out or correction,
1275776405310185475,Wed Jun 24 13:02:52 +0000 2020,politics,
1275779102683926529,Wed Jun 24 13:13:35 +0000 2020,ambiguous or hard to classify,
1275779144094060544,Wed Jun 24 13:13:45 +0000 2020,conspiracy,
1275779559833640960,Wed Jun 24 13:15:24 +0000 2020,conspiracy,
1275779769699758080,Wed Jun 24 13:16:14 +0000 2020,true prevention,
1275780044376309761,Wed Jun 24 13:17:20 +0000 2020,calling out or correction,
1275781940180852741,Wed Jun 24 13:24:52 +0000 2020,politics,
1275782993618092036,Wed Jun 24 13:29:03 +0000 2020,calling out or correction,
1275785183816491008,Wed Jun 24 13:37:45 +0000 2020,calling out or correction,
1275785864384262145,Wed Jun 24 13:40:27 +0000 2020,calling out or correction,
1275788713964994561,Wed Jun 24 13:51:47 +0000 2020,ambiguous or hard to classify,
1275789560555896832,Wed Jun 24 13:55:08 +0000 2020,calling out or correction,
1275791307500388353,Wed Jun 24 14:02:05 +0000 2020,true public health response,
1275791644449742850,Wed Jun 24 14:03:25 +0000 2020,calling out or correction,
1275792539295944704,Wed Jun 24 14:06:59 +0000 2020,calling out or correction,
1275793615701172226,Wed Jun 24 14:11:15 +0000 2020,calling out or correction,
1275794894980775938,Wed Jun 24 14:16:20 +0000 2020,conspiracy,
1275794925305712647,Wed Jun 24 14:16:27 +0000 2020,conspiracy,
1275796327562125312,Wed Jun 24 14:22:02 +0000 2020,politics,
1275798355151470592,Wed Jun 24 14:30:05 +0000 2020,sarcasm or satire,
1275799904594640896,Wed Jun 24 14:36:15 +0000 2020,calling out or correction,
1275801849371607048,Wed Jun 24 14:43:58 +0000 2020,calling out or correction,
1275803716864675846,Wed Jun 24 14:51:24 +0000 2020,calling out or correction,
1275807890935250946,Wed Jun 24 15:07:59 +0000 2020,true prevention,
1275809068918222849,Wed Jun 24 15:12:40 +0000 2020,conspiracy,
1275810262868779008,Wed Jun 24 15:17:24 +0000 2020,calling out or correction,
1275810958837862401,Wed Jun 24 15:20:10 +0000 2020,calling out or correction,
1275811070574309377,Wed Jun 24 15:20:37 +0000 2020,calling out or correction,
1275814284027506688,Wed Jun 24 15:33:23 +0000 2020,conspiracy,
1275815573218304000,Wed Jun 24 15:38:30 +0000 2020,calling out or correction,
1275815718009876480,Wed Jun 24 15:39:05 +0000 2020,sarcasm or satire,
1275815997153345536,Wed Jun 24 15:40:11 +0000 2020,false fact or prevention,
1275821474272641024,Wed Jun 24 16:01:57 +0000 2020,calling out or correction,
1275822194874966016,Wed Jun 24 16:04:49 +0000 2020,calling out or correction,
1275822388056334336,Wed Jun 24 16:05:35 +0000 2020,calling out or correction,
1275822936620888065,Wed Jun 24 16:07:46 +0000 2020,conspiracy,
1275823488440266752,Wed Jun 24 16:09:57 +0000 2020,calling out or correction,
1275824010429939712,Wed Jun 24 16:12:02 +0000 2020,calling out or correction,
1275824324495237120,Wed Jun 24 16:13:17 +0000 2020,calling out or correction,
1275824573544632321,Wed Jun 24 16:14:16 +0000 2020,calling out or correction,
1275824916328255488,Wed Jun 24 16:15:38 +0000 2020,conspiracy,
1275826883020685314,Wed Jun 24 16:23:27 +0000 2020,calling out or correction,
1275832161703211008,Wed Jun 24 16:44:25 +0000 2020,calling out or correction,
1275834438702727173,Wed Jun 24 16:53:28 +0000 2020,calling out or correction,
1275836219432275968,Wed Jun 24 17:00:33 +0000 2020,conspiracy,
1275837173040848896,Wed Jun 24 17:04:20 +0000 2020,conspiracy,
1275837504185384962,Wed Jun 24 17:05:39 +0000 2020,conspiracy,
1275838387849588736,Wed Jun 24 17:09:10 +0000 2020,politics,
